essay_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score
76,6,"साम्राज्य राज्य निर्माण के बिल्डरों को कई बाधाओं का सामना करना पड़ा। अंश में कहा गया है ""साम्राज्य राज्य भवन का मूरिंग फेल होना तय था।"" किसी भी तरह से अनदेखी बाधा यह थी कि ""संयुक्त राज्य के बाहर के अधिकांश डाइरिगिबल्स ने हीलियम के बजाय हाइड्रोजन का उपयोग किया था"" जो कि बहुत अधिक अस्थिर गैस है और यदि एक योग्य आग लगी और न्यूयॉर्क में गिर गई तो कई नागरिक मारे गए या घायल हो जाएंगे। बिल्डरों का सामना करने में एक और बाधा थी ""इमारत के शीर्ष पर हवाएं लगातार स्थानांतरित हो रही थीं।"" इससे मस्तिक के लिए एक पात्रता को कम कर पाना बहुत मुश्किल हो जाएगा और जैसा कि अंश ने कहा कि वे योग्य के नीचे से लटकने वाले लेड वेट का उपयोग नहीं कर सकते क्योंकि वे नीचे के नागरिकों पर लटके होंगे। वे साम्राज्य राज्य निर्माण के बिल्डरों के सामने आने वाली समस्याएं हैं।",3,3,6
77,6,"साम्राज्य राज्य निर्माण के बिल्डरों को कई बाधाओं का सामना करना पड़ा। इन बाधाओं को आसानी से तय नहीं किया गया था। सबसे पहले, साम्राज्य राज्य भवन के स्टील फ्रेम को ""नई स्थिति"" को समायोजित करने के लिए संशोधित और मजबूत किया जाना था। एक और बाधा सुरक्षा थी। दुर्घटना होना कई लोगों के जीवन के लिए हानिकारक होगा, क्योंकि यह इतने घनी आबादी वाले क्षेत्र में स्थित है। साथ ही हवाओं ने पूरी चीज को बहुत खतरनाक बना दिया। अंत में, एक मौजूदा कानून था जिसमें कहा गया था कि हवाई क्षेत्र शहरी क्षेत्रों में बहुत कम उड़ान नहीं भर सकते हैं।",3,2,5
78,6,"डेरिगिबल्स की अनुमति देने के प्रयास में बिल्डरों ने @नाम1 को जो बाधाएं दी हैं, वे इसकी गति को बढ़ा रहे हैं। एक अन्य बाधा जो बिल्डरों @नाम1 लैंडिंग क्षेत्र है। आखिरी बाधा जो बिल्डरों @नाम1 सुनिश्चित कर रही है कि यात्रियों को सुरक्षित रूप से और दूर मिलता है। जैसा कि पैरा छह में कहा गया है, ""यात्रियों को गैंगप्लैंक के नीचे चलने से सुरक्षित रूप से चालू और बंद किया जा सकता है ...""",1,1,2
79,6,"साम्राज्य राज्य भवन में सामना करने के दौरान इंजीनियरों को काफी समस्याएँ हुईं, जब वे डीरिगिबल्स को डॉक करना चाहते थे। अच्छी तरह से शुरुआत के लिए, जो हवाएं बहुत अधिक थीं, वे अधिक शक्तिशाली थीं, जैसा कि पैराग्राफ @संख्या1 में कहा गया है ""इमारत के ऊपर हवाएं लगातार हिंसक हवा की धाराओं के कारण स्थानांतरित हो रही थीं।"" इसके अलावा डेरिगिबल्स विषयवस्तु थी जो एक समस्या का कारण बनती थी क्योंकि वे हाइड्रोजन से भरे हुए थे, जो कि बहुत ज्वलनशील है, एक अन्य समस्या हवाई कानूनों की थी जो वे कहते हैं कि शहरी क्षेत्रों में डेरिगिबल्स बहुत कम नहीं थे। यह इन समस्याओं के कारण है जिसने अल स्मिथ के आइडिया को नष्ट कर दिया था कि इमारत एयरशिप को डॉक कर सकती थी।",3,3,6
80,6,"किसी भी सार्वजनिक परिवहन इकाई के साथ, कई चैलेंजर्स की उम्मीद की जाती है और कुछ समस्याओं को हल करने में असमर्थ हैं। मार्सिया एमिडन लुस्टेड के अंश ""द मूरिंग मस्त"" के आधार पर, एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डरिगिबल्स या ब्लिम्प्स को वहां गोदी करने के प्रयासों में काफी बाधाओं का सामना करना पड़ा। इन डेरिगिबल्स को डॉक करने के संबंध में, वे ""शहरी क्षेत्रों में बहुत कम उड़ान भरने वाले हवाई जहाजों के खिलाफ एक मौजूदा कानून तोड़ रहे थे।"" जिसने बिल्डरों की प्रक्रिया को अवैध बना दिया। इसके अलावा, न केवल न्यूयॉर्क शहर के नागरिकों के लिए यह एक खतरा था, बल्कि मौसम की स्थिति के कारण यह यात्रियों और श्रमिकों के लिए खतरे के लायक था। ल्युस्टेड कहता है कि ""मूरिंग मस्त के सफल उपयोग में सबसे बड़ी बाधा प्रकृति ही थी। इमारत की चोटी पर चलने वाली हवाएं हिंसक हवा की धाराओं के कारण लगातार हिल रही थीं।"" यह दिखाने के लिए जाता है कि किसी भी परियोजना को हर समय सुरक्षा सावधानियों के लिए जाँच की जानी चाहिए।",3,3,6
81,6,"ए स्मिथ के सपने @नाम1 बिल्डिंग के एअरशिप के गोदी में कटु वास्तविकता से कम थे। शहर की इमारत में ज्वलनशील गैस से भरे @दिनांक2 फुट के गुब्बारे को डॉक करने की अव्यवहारिकता के कारण यह विचार पूरी तरह से विफल हो गया। इस झलक का मात्र आकार आश्चर्यजनक था और इसने कई समस्याएं पैदा कीं। सबसे पहले एक गगनचुंबी इमारत के ऊपर हवा महान और असंगत है। जब लॉस एंजिल्स ने @दिनांक1 में गोदी करने की कोशिश की, तो एक इमारत को देखा जाना बहुत मुश्किल था। गुब्बारा संभावित नुकसान के कारण डॉक करने में असमर्थ था, यह स्वयं और आसपास के शहर को नुकसान पहुंचा सकता है। ब्लिम्प्स को हाइड्रोजन द्वारा भी बचाए रखा गया था, जो कि इसकी रासायनिक प्रकृति के कारण अत्यधिक ज्वलनशील है। ब्लिम्प्स अतीत में विस्फोट कर चुके थे जैसे हिंडनबर्ग। इंजीनियरों को पता था कि अगर एम्पायर स्टेट बिल्डिंग में इसी तरह की दुर्घटना हुई, तो शहर और इमारत को काफी नुकसान हुआ होगा। इन अव्यवहारिकताओं को हवाई जहाज़ों के उपयोग के साथ जोड़ा जाता है बजाय कि गोरिमेंट के कोई भी एम्पायर स्टेट बिल्डिंग को कभी भी नष्ट नहीं किया जाएगा।",3,3,6
82,6,"एम्पायर स्टेट बिल्डिंग के बिल्डरों ने ड्यूरिगिबल्स को मूरिंग मस्तूल पर डॉक करने की कोशिश में कई बाधाओं का सामना किया। जिनमें से एक यह है कि अमेरिका के बाहर अधिकांश डाइरिगिबल्स ने फ्लोट करने के लिए हाइड्रोजन का उपयोग किया, जिससे वे बहुत ज्वलनशील और असुरक्षित हो गए। अगर न्यूयॉर्क में एक ब्लींप को नुकसान पहुंचाया गया, तो कई लोगों को चोट लग सकती है। इसके अलावा, प्रकृति ने ही डॉकिंग को बेहद कठिन बना दिया। हवाओं ने पलकों को बहुत अस्थिर कर दिया। यदि कोई मस्तूल से बंधा होता है, तो हवाएं मस्तूल के चारों ओर रेखा लपेट सकती हैं। एक अन्य बाधा मौजूदा कानून था जिसने हवाई जहाजों को शहरी क्षेत्रों में कम उड़ान भरने से रोक दिया था। इसने किसी भी जहाज को मस्तूल तक पहुंचने के लिए अवैध बना दिया।",2,3,5
83,6,"अल स्मिथ और उनकी बिल्डरों की टीम को कई बाधाओं का सामना करना पड़ा, जब डायरिगिबल्स को एम्पायर स्टेट बिल्डिंग के शीर्ष पर डॉक करने की अनुमति देने की कोशिश की गई। डर्किबल्स को डॉक करने के साथ पहली समस्या यह है कि स्टील फ्रेम और नींव का समर्थन नहीं कर सकता है इसके साथ जुड़े एक योग्य द्वारा तनाव इस पर डाल दिया। इसके अलावा, जब बिल्डरों ने हिंडनबर्ग की तरह पिछले घिनौने हादसों को देखा, तो उन्होंने महसूस किया कि अगर कोई दुर्घटना होती है, तो कई लोगों की जान दांव पर लग जाएगी। इसके अलावा, ऐसे कानून भी थे जो शहरी क्षेत्रों के मुकाबले एक कम योग्य उड़ान भर सकते थे, इसलिए यह एम्पायर स्टेट बिल्डिंग में डॉक करने योग्य के लिए अवैध होगा क्योंकि यह बहुत कम होगा। अंत में, और बिल्डरों के अनुसार, सबसे महत्वपूर्ण बात, एम्पायर स्टेट बिल्डिंग में डॉकिंग डर्बीबेल्स के साथ सबसे बड़ी समस्या मां की प्रकृति थी। इमारत के शीर्ष पर हवाएं बहुत ऊंची थीं और अप्रत्याशित रूप से बदल गईं, प्रभावी रूप से घटते डॉक को एक आपदा में बदल दिया गया।",3,3,6
84,6,"एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डेरिगिबल्स को डॉक करने की अनुमति देने के प्रयास में कई बाधाओं का सामना किया, जिसमें इमारत के शीर्ष पर एक डराने वाले मस्तूल को शामिल करने में सक्षम नहीं होना था, क्योंकि पात्र को ""एकल केबल"" द्वारा रखा जा रहा था। ""इमारतों के फ्रेम में तनाव जोड़ देगा।"" @नाम1 उस राशि के साथ है जो @व्यक्ति1 और हवा की इमारतों के फ्रेम के लिए पर्याप्त मजबूत नहीं होगी और इसे ""संशोधित और मजबूत"" करना होगा। डेरिगिबल्स को गोदी करने के प्रयास में एक और बाधा हवा थी। इमारत ऊंची थी @नाम1 हवा की धाराएं अस्थिर थीं और ""लगातार शिफ्टिंग"" के परिणामस्वरूप डेरिगिबल्स के पीछे ""मूरिंग मस्त के चारों ओर और चारों ओर कुंडा होगा।"" बिल्डरों द्वारा सामना की गई @नाम2 बाधा यह थी कि वे शहरी इलाकों में अन्य इमारतों के साथ दलदली मस्तूल बनाने की कोशिश कर रहे थे, जो कि करीब से योग्य हो सकते थे, छेद किए जा सकते थे और शहर के पैदल यात्रियों के लिए भी खतरनाक थे।",3,3,6
85,6,"एम्पायर स्टेट बिल्डिंग के बिल्डरों को अपने विचार के लिए कई समस्याओं का सामना करना पड़ता है कि इमारत का उपयोग किस लिए किया जाएगा। बिल्डरों के लिए पहली समस्या बिल्डिंग फ्रेम के बारे में सामने आई। केवल एक केबल द्वारा बनाए गए भवन के शीर्ष पर स्थित एक हजार फीट की दूरी पर इमारत के ढांचे को बहुत अधिक तनाव होगा। योग्य और हवा के भार को इमारतों की नींव पर जाना होगा, जो कि बहुत नीचे तक था। संशोधनों में इमारत को साठ हजार डॉलर से अधिक की लागत से संशोधित करना होगा। वास्तुकारों ने इन जरूरतों को पूरा करने के लिए इमारत में बदलाव किए। लेकिन फिर से आर्किटेक्ट हम एक समस्या के साथ प्रस्तुत कर रहे हैं। भवन के मस्तूल समस्याओं का कारण बनेंगे जो वास्तुविदों द्वारा निर्माण के रास्ते से देखे जाने चाहिए थे। सबसे बड़ी समस्या सुरक्षा मुद्दों के साथ क्या करना है। देश के बाहर सबसे अधिक इस्तेमाल किया जाने वाला हाइड्रोजन विच अत्यधिक ज्वलनशील है। पहले से ही एक अतिशयोक्ति हो गई थी न्यूयॉर्क पर एक बहुत हो सकता है।",2,3,5
86,6,"साम्राज्य राज्य की इमारत की छत पर डरिगिबल्स को डॉक करने की अनुमति देने के लिए, श्रमिकों को कई कार्यों से गुजरना होगा, जैसे कि स्टील फ्रेम को मजबूत करना, और एक मजबूत मस्तूल डिजाइन करना। यदि फ्रेम पर्याप्त मजबूत नहीं था, तो इमारत बस कोलेस हो जाएगी। फ्रेम के पुनर्गठन पर साठ हजार डॉलर से अधिक खर्च किया गया था। उच्च गति की हवाओं के साथ मस्तूल अविश्वसनीय रूप से मजबूत होगा, अन्यथा योग्य एक स्थान पर नहीं रहेंगे। हिंडनबर्ग आपदा के बाद, लोगों ने महसूस किया कि ये डरिगिबल्स वास्तव में कितने असुरक्षित थे, और इसलिए यह विचार न केवल असुरक्षित पाया गया बल्कि यह अवैध था। अंत में, न तो एक ब्लींप कभी डॉक किया जाएगा, न ही कभी।",2,2,4
87,6,"एम्पायर स्टेट बिल्डिंग के बिल्डरों को डरिगिबल्स को डॉक करने की कोशिश करते समय कई बाधाओं का सामना करना पड़ा। सबसे पहले, हजार फुट डेरिगिबल्स इमारत के फ्रेम में तनाव को जोड़ते हुए, एक केबल द्वारा इमारतों से जुड़ जाएगा। स्थिरता के मुद्दे को हल करने के लिए बिल्डरों को नींव को संशोधित करने और मजबूत करने के लिए मजबूर किया गया था। इसी तरह, बिल्डरों को हवा के दबाव के मुद्दे से निपटना पड़ा जो हवा में @संख्या1 फीट से अधिक की ऊँचाई पर लगातार चमक रहे थे। हवा में झूलते हुए योग्य भार का भार इमारतों की नींव पर दबाव और तनाव संचारित करेगा। यह एक उच्च सुरक्षा चिंता थी, और निर्णय के लिए महत्वपूर्ण था कि डेरिगिबल्स साम्राज्य के राज्य की इमारत पर डॉक नहीं कर सकता था। अंत में, बिल्डरों को शहरी क्षेत्रों में बहुत कम उड़ान भरने वाले हवाई जहाजों के खिलाफ कानून का सामना करने के लिए मजबूर किया गया था, जिससे यह डेरिगिबल्स के लिए मूरिंग मस्तूल पर उतरने का प्रयास करने के लिए भी अवैध था। बिल्डरों को कमजोरी, सुरक्षा और कानून प्रवर्तन जैसी महत्वपूर्ण बाधाओं का सामना करना पड़ा, जिसने डायरिगिबल्स को एम्पायर स्टेट के दलदली मस्तूल पर डॉक करने की अनुमति देने का प्रयास किया, लगभग असंभव था।",3,3,6
88,6,"मार्किया एमिडन लुस्टेड द्वारा द मूरिंग मस्त में, एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डेरिगिबल्स को डॉक करने की अनुमति देने के प्रयास में कई बाधाओं का सामना किया। अल स्मिथ एम्पायर स्टेट बिल्डिंग में एक ""टॉप"" या ""हैट"" जोड़ना चाहते थे जो डर्बीबेल्स के लिए डॉकिंग स्टेशन के रूप में कार्य करेगा। सपना होना मानसिक नहीं था। कई समस्याओं में से पहली इमारत के ऊपर मूरिंग मस्तूल, डॉकिंग स्टेशन मिल रहा था। ""आर्किटेक्ट केवल एम्पायर स्टेट बिल्डिंग की सपाट छत के ऊपर एक मूरिंग मस्तूल नहीं गिरा सकते थे।"" एक पात्र को केवल एक केबल द्वारा रखा जाएगा। पात्रता का भार और हवा का दबाव भवन के नीचे सभी तरह से प्रेषित करना होगा। सुरक्षा संबंधी समस्याएं भी थीं। बहुत सारे डाइरिगिबल्स ने हाइड्रोजन का उपयोग किया। हाइड्रोजन अत्यधिक ज्वलनशील है। यह एम्पायर स्टेट बिल्डिंग के आसपास भी बहुत घुमावदार है। डरिगुइबल्स को सैंडबैग को रस्सियों से लटकाना होगा। ये नीचे के लोगों के ऊपर लटकेंगे। मूरिंग मस्त एक अच्छा विचार था, लेकिन बिल्डरों को कई समस्याओं का सामना करना पड़ा। प्रोजेक्ट कभी पूरा नहीं हुआ।",3,3,6
89,6,"यद्यपि सिद्धांत रूप में मूरिंग मास्ट का विचार प्राप्य था, वास्तव में डायरिगिबल्स को वहां गोदी करने की कोशिश में एम्पायर स्टेट बिल्डिंग के बिल्डरों को कई बाधाओं का सामना करना पड़ा था। इमारत में मूरिंग मस्त को जोड़ने की प्रक्रिया के दौरान एक प्रारंभिक समस्या का सामना करना पड़ा। जैसा कि लेख में कहा गया है: ""आर्किटेक्ट्स एम्पायर स्टेट बिल्डिंग की सपाट छत के ऊपर एक मूरिंग मस्तूल को नहीं गिरा सकते थे। नई स्थिति को समायोजित करने के लिए स्टील फ्रेम ... को संशोधित और मजबूत करना होगा।"" यह संशोधन, @संख्या1 हजार डॉलर से अधिक की मूरिंग मास्ट संलग्न करने की बाधा को दूर करने के लिए आवश्यक है और बहुत समय और प्रयास। एक दूसरी बाधा जो सुरक्षा में भारी हस्तक्षेप करती थी, वह थी ""प्रकृति ही।"" इमारत के शीर्ष पर स्थित हिंसक हवाओं के कारण दलित पक्षियों को ""दलदली मस्तूल"" के आसपास और चारों ओर ""कुंडा"" किया जाएगा। एयरफ़ील्ड में दलदली मिट्टी को सीसे के वज़न से नीचे गिराया जा सकता है, लेकिन इस विचार को अंजाम नहीं दिया जा सकता है क्योंकि ""... एम्पायर स्टेट बिल्डिंग में इनका उपयोग करते हुए, जहां वे सड़क पर पैदल चलने वालों के ऊपर ऊंचे झूलते होंगे, न तो व्यावहारिक थे और न ही सुरक्षित।"" इस तरह की समस्याओं ने एम्पायर स्टेट बिल्डिंग के बिल्डरों के लिए कई बाधाएं पैदा कीं।",3,3,6
90,6,"इस उद्धरण में, बिल्डरों ने एम्पायर स्टेट बिल्डिंग के साथ कई बाधाओं का सामना किया, ताकि डरिगिबल्स को वहां डॉक करने की अनुमति मिल सके। उन समस्याओं में से कुछ में मौसम, ऊंचाई और गैसों का उपयोग किया गया था जो कि योग्य को ईंधन देते थे। मौसम की मार झेलने के लिए कड़ी मशक्कत करनी पड़ी। यदि डेरिगिबल्स भवन में डॉक करने के लिए थे, तो उस ऊंचाई पर हवा अधिक चरम थी, और डेरिगिबल्स योग्य हो सकती थी। अगला योगदान कारक ऊंचाई था। अंश में, यह कहा गया कि कानून ने एक सीमा का आदेश दिया। यदि शहरी क्षेत्रों में डरिगिबल्स बहुत कम थे, तो यह असुरक्षित होगा। किसी भी समय कुछ गिर सकता है जिससे इमारतों और पैदल यात्रियों पर गिरने और दुर्घटना हो सकती है। अंतिम बाधा गैस के प्रकार का उपयोग किया जाता है। हीलियम की तुलना में हाइड्रोजन बहुत ज्वलनशील है। जिससे यात्रियों को नुकसान भी हो सकता है। निष्कर्ष में, मौसम, ऊंचाई और गैस के प्रकार, सभी कई बाधाओं के बीच थे, जो एम्पायर स्टेट बिल्डिंग का सामना करते समय डेरिगिबल्स को डॉक करने की अनुमति देते थे।",3,3,6
91,6,"एम्पायर स्टेट बिल्डिंग के वास्तुकारों का मानना था कि अगर दलदली मस्तूल होता तो डरिगिबल्स इमारत पर गोदी कर सकते थे। हालाँकि ऐसा होने देने के लिए ओवर-कम करने में कई बाधाएँ थीं। यदि कोई योग्य मस्तूल पर उतरा, तो यह इमारत पर बहुत दबाव डालेगा क्योंकि यह हवा में बह गया था। ""एक हज़ार फ़ीट का दुरूह दलदल ... इमारतों के फ्रेम में तनाव को बढ़ाता है।"" और जैसा कि प्रकृति ने एक भूमिका निभाई थी, हवा संभवतः योग्य शरीर को स्विंग कर सकती थी, जिससे इमारत का ढांचा टूट सकता था और इमारत ढह जाएगी। अमेरिकी डेरिगिबल्स ने हीलियम का उपयोग किया, जबकि अन्य देशों के डेरिगिबल्स ने हाइड्रोजन का उपयोग किया, जो अत्यधिक ज्वलनशील है। ""... जर्मन डाइरेबल हिंडनबर्ग को लेक न्यू जर्सी के लेकहर्स्ट में आग से नष्ट कर दिया गया था ..."" आर्किटेक्ट्स ने महसूस किया कि अगर वे एक घनी आबादी वाले क्षेत्र से ऊपर हैं, तो हिंडनबर्ग विस्फोट सबसे खराब होता। .. ""।",3,3,6
92,6,"मार्सिया एमिडोन द्वारा प्रस्तुत ""द मूरिंग @नाम1"" में, शीर्ष पर डेरिगिबल्स के लिए डॉक जोड़ने की कोशिश करते समय समस्याओं का एक बहुत कुछ है। एक समस्या या बाधा स्वयं के योग्य होने की सुरक्षा थी, ""संयुक्त राज्य अमेरिका के बाहर के अधिकांश डाइरिगिबल्स हीलियम के बजाय हाइड्रोजन का उपयोग करते हैं, और हाइड्रोजन अत्यधिक ज्वलनशील है।"" (@संख्या1)। एक और बाधा स्वयं प्रकृति थी, ""इमारत की चोटी पर चलने वाली हवाएं हिंसक वायु धाराओं के कारण लगातार बह रही थीं।"" (@संख्या2)। अंतिम समस्या शहरों या शहरी क्षेत्रों में बहुत कम उड़ने वाले मौजूदा कानून अग्निवादी हवाई जहाज थे। ""यह कानून एक जहाज के लिए अवैध रूप से कभी भी इमारत को बांधने या यहां तक कि इस क्षेत्र से संपर्क करने के लिए अवैध बना देगा।"" (@संख्या3)। ये तीन कारण हैं कि मारिया एमिडन द्वारा ""द मूरिंग @नाम1"" के अंश में वासना के लिए एक गोदी जोड़ने की कोशिश करते समय समस्याओं का एक बहुत कुछ था।",3,3,6
93,6,"@संगठन2 द्वारा द मोरिंग मस्त के अंश के माध्यम से, हमने पाया कि एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डरिगिबल्स को इमारत के शिखर पर गोदी करने की अनुमति देने में कई बाधाओं का सामना किया। बिल्डरों ने इस चुनौतीपूर्ण चुनौती का सामना करने में कुछ बाधाएँ हैं; @नाम1 बिल्डरों को इस चुनौती का सामना करना पड़ा कि एम्पायर स्टेट बिल्डिंग इन लंबे विमानों के वजन का समर्थन करने में सक्षम कैसे हो सकती है। हमने इसे @संख्या1 के पैराग्राफ में सीखा जब लेखक बताता है कि ""इमारत के शीर्ष पर एक हजार फुट की दूरी पर स्थित दलदल ... इमारतों के फ्रेम में तनाव को जोड़ देगा।"" इस समस्या को दूर करने के लिए ""एम्पायर स्टेट बिल्डिंग के स्टील फ्रेम को संशोधित और मजबूत करना होगा (@संख्या2)""। बाद में कहा जाता है कि इन संशोधनों की कीमत साठ हजार डॉलर से अधिक होगी। एक और समस्या जो बिल्डरों का सामना करना पड़ा था, एक ब्लींप को सुरक्षित रूप से डॉक करना एक अत्यधिक आबादी वाले क्षेत्र में कैसे होगा। पैराग्राफ @संख्या3 में हमने सीखा कि अधिकांश डरिगिबल्स हाइड्रोजन से बने होते हैं, जो अत्यधिक ज्वलनशील होते हैं। न्यू जर्सी के लेकहर्स्ट में जर्मन विध्वंसक हिंडेनबर्ग को आग से नष्ट कर दिए जाने के बाद ... एम्पायर स्टेट बिल्डिंग के मालिकों को एहसास हुआ कि यह कितना खराब हो सकता है अगर यह डाउनटाउन न्यूयॉर्क जैसे घनी आबादी वाले इलाके के ऊपर हुआ होता। "" सभी में अंश द मूरिंग मास्ट से पता चलेगा कि एम्पायर स्टेट बिल्डिंग के बिल्डरों ने इमारत के शिखर पर डेरिगिबल्स को डॉक करने की कोशिश में कई बाधाओं का सामना किया।",3,3,6
94,6,"साम्राज्य के राज्य निर्माण के निर्माता इमारत की संरचना के कारण डेरिगिबल्स को डॉक नहीं कर सके, हवाएं डेरिगिबल्स और सार्वजनिक सुरक्षा को धक्का देती हैं। संरचना पीछे की ओर धकेलने वाली हवाओं के बहने योग्य अवशेष को संभाल नहीं पाई। ""संयुक्त राज्य के बाहर के अधिकांश डाइरिगिबल्स ने हीलियम के बजाय हाइड्रोजन का उपयोग किया, और हाइड्रोजन अत्यधिक ज्वलनशील है। इस उद्धरण से पता चलता है कि नए यॉर्क और नए यार्क में लोगों के लिए एक बड़ी ज्वलनशील योग्य लगाने के लिए कितना खतरनाक होगा।",2,2,4
95,6,"मार्सिया एमिडोन @नाम1 द्वारा द मोरिंग मस्त के अंश में बताया गया है कि एम्पायर स्टेट बिल्डिंग पर एक लैंडिंग क्षेत्र क्यों है जिसे मूरिंग मस्त कहा जाता है। श्रमिकों को पहली बाधा का सामना करना पड़ा, एम्पायर स्टेट बिल्डिंग के शीर्ष पर कोई लैंडिंग की जगह नहीं थी। इसका मतलब है कि डेरिगिबल्स @नाम4 बिलकुल हो सकता है। लैंडिंग क्षेत्र न होने की समस्या को ठीक करने के लिए, वे मूरिंग मास्ट जोड़ेंगे। मूरिंग मस्त को वेनिगों के साथ बनाया गया था जो कि डरिगिबल्स को पकड़ेंगे लेकिन यह इमारत पर बहुत अधिक तनाव डालेगा। श्रमिकों ने इमारत बनाने के लिए पैसे की @नाम2 का इस्तेमाल किया, इसलिए जब मर्ग मस्त को डेरिगिबल्स आयोजित किया गया था तो यह जोर नहीं था। आखिरकार जो तय हुआ, वे एक बात भूल गए, हवा। हवा इतनी हिंसक थी कि घने पैंतरेबाज़ी नहीं कर सकती थी। एम्पायर स्टेट बिल्डिंग के शीर्ष पर जाने के लिए। जब मजदूरों को लगा कि उन्होंने छोड़ दिया है। मार्सिया एमिडॉन @नाम1 ने बताया कि मजदूरों ने मोरिंग मस्त के अंश में एम्पायर स्टेट बिल्डिंग पर @नाम4 के लिए एक योग्य होने की कोशिश की।",2,3,5
96,6,"साम्राज्य राज्य भवन के बिल्डरों के अधिकांश अवरोध मौसम के कारण थे। यदि न्यूयॉर्क में कभी हवा का दिन होता है तो मस्तूल को मस्तूल में खींच लिया जाता है। मस्तूल इमारत के ""@नाम1"" से जुड़ा हुआ है, और यह इमारत के फ्रेम या ""@नाम1"" को प्रभावित कर सकता है। एक और कारण यह खतरा है जो इसे न्यूयॉर्क के सभी के लिए लाएगा। यदि किसी योग्य ने कभी कुछ मारा है या कुछ गलत हुआ है तो न्यूयॉर्क के शीर्ष पर @नाम3 के योग्य हो जाएगा। न्यू यॉर्क के सभी ट्रैफ़िक के साथ आप सबसे अधिक एक जलती हुई गिरती हुई भूमि के ऊपर चाहते हैं।",2,2,4
97,6,"एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डेरिगिबल्स को वहां डॉक करने की अनुमति देने में कई बाधाओं का सामना किया। बिल्डर्स बस छत पर एक मौरंग मस्तूल को गिरा नहीं सकते थे। यह इमारत के फ्रेम में तनाव को जोड़ देगा। बिल्डरों के सामने एक और समस्या यह थी कि हाइड्रोजन बहुत ज्वलनशील है। यदि न्यूयॉर्क में शहर के ऊपर एक योग्य को आग लग गई और विस्फोट हो गया, तो कानून मुकदमा बनाया जाएगा। एक और समस्या जो एम्पायर स्टेट बिल्डिंग पर डेरिगिबल्स को डॉक करने की अनुमति देने के प्रयास में बिल्डरों का सामना करना पड़ा, इमारत के शीर्ष पर हवाएं थीं। हिंसक वायु धाराओं के कारण शिफ्टिंग हवाएँ थीं और ये हवाएं डरिगिबल्स को डॉक करने के लिए बेहद कठिन बना देती थीं। अंतिम बाधा यह थी कि शहरी क्षेत्रों में विमान के उड़ान भरने के खिलाफ एक कानून था। एम्पायर स्टेट बिल्डिंग के बिल्डरों ने डेरिगिबल्स को वहां डॉक करने की अनुमति देने में कई बाधाओं का सामना किया।",3,4,7
